,BSS,DySS,DSM,RSM,R1FI,R,C,DySS > BSS,DySS > DSM,DySS > RSM,DySS > R1FI,R1FI > DSM,DySS EQ,Perfect EQ
0,0.0,0.0,0.0,-6.000000660228126,0.0,"[[[-3.0, 8.0], [-5.0, 1.0]]]","[[[3.0, -8.0], [5.0, -1.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,0.0,-3.500000009925717,0.0,"[[[-3.0, 0.0], [2.0, -7.0]]]","[[[3.0, 0.0], [-2.0, 7.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,0.0,-2.0000000165608864,0.0,"[[[-6.0, -2.0], [6.0, -1.0]]]","[[[6.0, 2.0], [-6.0, 1.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,6.0,6.0,6.0,"[[[-3.0, -7.0], [6.0, 3.0]]]","[[[3.0, 7.0], [-6.0, -3.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 0.0), ('x_1', 1.0)]]"
0,0.0,0.0,4.0,4.0,4.0,"[[[-6.0, -5.0], [2.0, 5.0]]]","[[[6.0, 5.0], [-2.0, -5.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 0.0), ('x_1', 1.0)]]"
0,0.0,0.0,10.0,10.0,10.0,"[[[7.0, 5.0], [-5.0, -2.0]]]","[[[-7.0, -5.0], [5.0, 2.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 1.0), ('x_1', 0.0)]]"
0,0.0,0.0,0.0,-0.5454545510461495,0.0,"[[[3.0, -6.0], [-5.0, 8.0]]]","[[[-3.0, 6.0], [5.0, -8.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,0.0,-8.0,0.0,"[[[8.0, -4.0], [-4.0, -5.0]]]","[[[-8.0, 4.0], [4.0, 5.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,0.0,-8.000000660155735,0.0,"[[[-4.0, -3.0], [-6.0, 0.0]]]","[[[4.0, 3.0], [6.0, 0.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,8.5,8.5,8.5,"[[[4.0, 8.0], [5.0, -7.0]]]","[[[-4.0, -8.0], [-5.0, 7.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 0.75), ('x_1', 0.25)]]"
0,0.0,0.0,0.0,-2.0,0.0,"[[[2.0, -1.0], [0.0, -7.0]]]","[[[-2.0, 1.0], [0.0, 7.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,0.0,-0.0,0.0,"[[[0.0, 8.0], [-6.0, 2.0]]]","[[[0.0, -8.0], [6.0, -2.0]]]",False,False,False,False,False,[0.0],[None]
